user-id,event-id,rating,tags_x,tags_y
3333,2239,,Workshop|Auto,Gala|Charity|Cause
3379,2239,,Performance,Gala|Charity|Cause
3000,2259,,Film|Sports,Party|Music
3043,2259,,Spring|Admission|Game,Party|Music
3245,2259,,Convention,Party|Music
3285,2259,,Adventure|Celebration|Education,Party|Music
3400,2259,,Workshop|Celebration,Party|Music
3410,2259,,Night|Fashion|Government|Game,Party|Music
3417,2259,,Culture,Party|Music
3000,2270,,Film|Sports,Gala|Community
3300,2270,,Gobierno|Attraction|Party|Business,Gala|Community
3463,2270,,Drink|Gobierno|Fashion|Cause,Gala|Community
3000,2450,,Film|Sports,Gala|Food|Drink
3085,2450,,Business|Appearance|Auto|Networking,Gala|Food|Drink
3168,2450,,Law|Attraction|Fitness|Film,Gala|Food|Drink
3399,2450,,Home|Fitness|History,Gala|Food|Drink
3428,2450,,Certificate|Social,Gala|Food|Drink
3000,1214,,Film|Sports,Party|Music
3076,1214,,Church|Boat|Leadership|Law,Party|Music
3236,1214,,Home|Conference|Screening|Business,Party|Music
3000,2342,,Film|Sports,Conference|Government
3016,2342,,Sports|Seminar|Certificate,Conference|Government
3027,2342,,Film|History|Convention|Health,Conference|Government
3089,2342,,Finance|Culture,Conference|Government
3119,2342,,Seminar|Broadcast,Conference|Government
3135,2342,,Praise|Course,Conference|Government
3188,2342,,Health|Product|Course,Conference|Government
3196,2342,,Lifestyle,Conference|Government
3258,2342,,Performance|Expo|Street|Media,Conference|Government
3276,2342,,Sport|Gobierno|Night|Course,Conference|Government
3304,2342,,Tour,Conference|Government
3000,2168,,Film|Sports,Festival
3037,2168,,Party|Festival,Festival
3119,2168,,Seminar|Broadcast,Festival
3314,2168,,Auto,Festival
3366,2168,,Holiday|Hobbies|Government,Festival
3418,2168,,Tour|Lifestyle,Festival
3000,2186,,Film|Sports,Performance|
3032,2186,,Night|Club|Dinner,Performance|
3055,2186,,Law|Holiday,Performance|
3059,2186,,College|Music,Performance|
3153,2186,,Adventure,Performance|
3187,2186,,Night|Dinner|Conference,Performance|
3224,2186,,History|Machine,Performance|
3335,2186,,Family|Tour,Performance|
3363,2186,,Media|Gobierno|Appearance|Tour,Performance|
3416,2186,,Tech,Performance|
3000,1756,,Film|Sports,Performance|Music
3011,1756,,Community|Cause,Performance|Music
3097,1756,,Tour|Media|College|Networking,Performance|Music
3117,1756,,Performance|Tournament|Finance,Performance|Music
3175,1756,,Media,Performance|Music
3339,1756,,Club,Performance|Music
3408,1756,,Party,Performance|Music
3000,1294,,Film|Sports,Networking
3061,1294,,Night,Networking
3119,1294,,Seminar|Broadcast,Networking
3138,1294,,Dinner|Fitness|Machine|Class,Networking
3179,1294,,Film|Film|Spirituality,Networking
3353,1294,,Retreat|Broadcast,Networking
3359,1294,,Science,Networking
3392,1294,,Drink|Finance|Gobierno,Networking
3393,1294,,Rally,Networking
3000,1005,,Film|Sports,Tour|Food|Drink
3075,1005,,Tour|Sports|Law|Music,Tour|Food|Drink
3141,1005,,Game|Class|Church,Tour|Food|Drink
3329,1005,,Tech|Networking,Tour|Food|Drink
3377,1005,,Tournament|Travel|Government,Tour|Food|Drink
3429,1005,,College|Boat|Broadcast,Tour|Food|Drink
3000,2362,,Film|Sports,Attraction|Film|Media
3212,2362,,Family,Attraction|Film|Media
3000,1584,,Film|Sports,Food
3010,1584,,Tour|Gala,Food
3096,1584,,Social|Machine,Food
3161,1584,,Admission|Fashion|Club|Art,Food
3211,1584,,Street|Fitness|Course,Food
3257,1584,,Food|Park,Food
3279,1584,,Celebration|Celebration|Outdoor|History,Food
3319,1584,,Rally,Food
3371,1584,,Charity|Sport,Food
3382,1584,,Night|Drink,Food
3480,1584,,Screening|Science,Food
3001,1377,,Fashion|Gala|Praise,Performance|Music
3186,1377,,Tech,Performance|Music
3263,1377,,Networking|History|Travel|Sport,Performance|Music
3463,1377,,Drink|Gobierno|Fashion|Cause,Performance|Music
3001,2258,,Fashion|Gala|Praise,Festival|Holiday
3004,2258,,Game|Home|Rally,Festival|Holiday
3039,2258,,Culture|Product|Celebration|Business,Festival|Holiday
3191,2258,,Class|Travel,Festival|Holiday
3240,2258,,Business|Education|College,Festival|Holiday
3334,2258,,Course,Festival|Holiday
3363,2258,,Media|Gobierno|Appearance|Tour,Festival|Holiday
3375,2258,,Rally|Park,Festival|Holiday
3397,2258,,Product|Media,Festival|Holiday
3468,2258,,Workshop|Machine,Festival|Holiday
3001,1587,,Fashion|Gala|Praise,Party|Community
3003,1587,,Fashion|Health|Appearance,Party|Community
3040,1587,,Festival|History|Gobierno|Air,Party|Community
3045,1587,,Air|Law,Party|Community
3150,1587,,Sport|Tournament|Party|Ministries,Party|Community
3195,1587,,Lifestyle|Health,Party|Community
3402,1587,,Air,Party|Community
3001,1081,,Fashion|Gala|Praise,Class|Health
3035,1081,,Community|Rally|Film,Class|Health
3108,1081,,Law|Dinner|Performance,Class|Health
3142,1081,,Health|Other|Adventure,Class|Health
3257,1081,,Food|Park,Class|Health
3313,1081,,Broadcast|Education|Course,Class|Health
3335,1081,,Family|Tour,Class|Health
3368,1081,,Race|Seminar,Class|Health
3436,1081,,Admission|Sport|History,Class|Health
3001,1784,,Fashion|Gala|Praise,Expo|Business
3027,1784,,Film|History|Convention|Health,Expo|Business
3089,1784,,Finance|Culture,Expo|Business
3113,1784,,Social|Performance|Machine|Night,Expo|Business
3145,1784,,Family|Home|Broadcast,Expo|Business
3158,1784,,Praise|Attraction,Expo|Business
3187,1784,,Night|Dinner|Conference,Expo|Business
3247,1784,,Hobbies|Tournament|Other|Holiday,Expo|Business
3249,1784,,Spirituality,Expo|Business
3298,1784,,Tournament|Ministries|Networking,Expo|Business
3319,1784,,Rally,Expo|Business
3358,1784,,Tech|Course|Outdoor,Expo|Business
3388,1784,,Film|Social,Expo|Business
3495,1784,,Culture,Expo|Business
3001,1441,,Fashion|Gala|Praise,Party
3075,1441,,Tour|Sports|Law|Music,Party
3081,1441,,Lifestyle|Workshop,Party
3120,1441,,Church,Party
3150,1441,,Sport|Tournament|Party|Ministries,Party
3185,1441,,History|Spirituality|Social|Government,Party
3224,1441,,History|Machine,Party
3454,1441,,Night|Food|Celebration,Party
3462,1441,,Admission,Party
3001,2315,,Fashion|Gala|Praise,Party|Food|Drink
3230,2315,,Family,Party|Food|Drink
3232,2315,,Product|Class|Boat|Street,Party|Food|Drink
3321,2315,,Convention|Finance,Party|Food|Drink
3364,2315,,Sports|Seminar|Night,Party|Food|Drink
3408,2315,,Party,Party|Food|Drink
3001,1341,,Fashion|Gala|Praise,Class
3019,1341,,Machine|Rally|Finance,Class
3052,1341,,Air|History|Appearance,Class
3074,1341,,Celebration|Home,Class
3343,1341,,Ministries|Praise,Class
3415,1341,,Seminar,Class
3001,2091,,Fashion|Gala|Praise,Festival|
3069,2091,,Tour|Course,Festival|
3082,2091,,Seminar,Festival|
3108,2091,,Law|Dinner|Performance,Festival|
3187,2091,,Night|Dinner|Conference,Festival|
3216,2091,,Auto,Festival|
3288,2091,,Retreat,Festival|
3300,2091,,Gobierno|Attraction|Party|Business,Festival|
3392,2091,,Drink|Finance|Gobierno,Festival|
3479,2091,,Gala,Festival|
3001,2236,,Fashion|Gala|Praise,Party|Hobbies
3127,2236,,Adventure|Park|Seminar,Party|Hobbies
3164,2236,,Race|Education|Workshop|Charity,Party|Hobbies
3319,2236,,Rally,Party|Hobbies
3439,2236,,Club|Adventure,Party|Hobbies
3001,1494,,Fashion|Gala|Praise,Retreat|Government
3078,1494,,Seminar,Retreat|Government
3079,1494,,Festival|Appearance|Lifestyle|Certificate,Retreat|Government
3093,1494,,Auto|Family|Rally,Retreat|Government
3094,1494,,Screening,Retreat|Government
3290,1494,,Sports,Retreat|Government
3351,1494,,Business|Music|Gala|Celebration,Retreat|Government
3420,1494,,Club|Media,Retreat|Government
3465,1494,,Music|Gala|Home,Retreat|Government
3001,2243,,Fashion|Gala|Praise,Music
3025,2243,,Lifestyle|Food|Law|Art,Music
3060,2243,,Government|Other|Drink|Travel,Music
3206,2243,,Workshop|Conference|Night,Music
3369,2243,,Conference,Music
3428,2243,,Certificate|Social,Music
3479,2243,,Gala,Music
3001,1450,,Fashion|Gala|Praise,Conference|Business
3038,1450,,Night|Government|Other,Conference|Business
3053,1450,,Broadcast,Conference|Business
3198,1450,,Retreat|Fitness|Product|Park,Conference|Business
3386,1450,,Fitness|Festival|Home,Conference|Business
3001,1510,,Fashion|Gala|Praise,Class|Business
3129,1510,,Screening,Class|Business
3132,1510,,College|Food,Class|Business
3236,1510,,Home|Conference|Screening|Business,Class|Business
3269,1510,,Law|Appearance,Class|Business
3340,1510,,Charity|Fashion,Class|Business
3437,1510,,History|Networking|Tournament|Education,Class|Business
3498,1510,,Art,Class|Business
3001,2127,,Fashion|Gala|Praise,Conference|Business
3303,2127,,Street,Conference|Business
3319,2127,,Rally,Conference|Business
3410,2127,,Night|Fashion|Government|Game,Conference|Business
3440,2127,,Science|Certificate,Conference|Business
3457,2127,,Air|Charity|Praise,Conference|Business
3478,2127,,Music|Retreat|Night,Conference|Business
3001,2379,,Fashion|Gala|Praise,Tour|Hobbies
3008,2379,,Food|Film|Product,Tour|Hobbies
3072,2379,,Education|Music|Community,Tour|Hobbies
3112,2379,,Street|College|Law|Culture,Tour|Hobbies
3206,2379,,Workshop|Conference|Night,Tour|Hobbies
3001,2494,,Fashion|Gala|Praise,Gala|Charity|Cause
3010,2494,,Tour|Gala,Gala|Charity|Cause
3013,2494,,Sport|Health|Expo|Fitness,Gala|Charity|Cause
3023,2494,,Other|Club,Gala|Charity|Cause
3065,2494,,Game,Gala|Charity|Cause
3085,2494,,Business|Appearance|Auto|Networking,Gala|Charity|Cause
3126,2494,,Education|Attraction|Family|Gobierno,Gala|Charity|Cause
3318,2494,,Class|Cause|Night,Gala|Charity|Cause
3001,1724,,Fashion|Gala|Praise,Class|Science|Tech
3009,1724,,Class|Auto|Hobbies|Holiday,Class|Science|Tech
3077,1724,,Conference|Family,Class|Science|Tech
3180,1724,,College|Broadcast,Class|Science|Tech
3001,2319,,Fashion|Gala|Praise,Performance|Music
3025,2319,,Lifestyle|Food|Law|Art,Performance|Music
3157,2319,,College|Education|Race|Spirituality,Performance|Music
3361,2319,,Networking|Culture,Performance|Music
3475,2319,,Race|Networking|Outdoor,Performance|Music
3001,2479,,Fashion|Gala|Praise,Networking|Business
3036,2479,,Performance|Film|Game,Networking|Business
3095,2479,,Music|Law|Tournament,Networking|Business
3162,2479,,Leadership|Appearance,Networking|Business
3215,2479,,Street,Networking|Business
3395,2479,,History,Networking|Business
3496,2479,,College|Air|Art,Networking|Business
3002,1815,,Race|Holiday|Law|Expo,Networking|Sports|Fitness
3047,1815,,Business|Rally,Networking|Sports|Fitness
3120,1815,,Church,Networking|Sports|Fitness
3186,1815,,Tech,Networking|Sports|Fitness
3232,1815,,Product|Class|Boat|Street,Networking|Sports|Fitness
3233,1815,,Party|Workshop,Networking|Sports|Fitness
3256,1815,,Finance|Sports|Charity,Networking|Sports|Fitness
3404,1815,,Air|Seminar,Networking|Sports|Fitness
3456,1815,,Performance|Home|Finance|Social,Networking|Sports|Fitness
3470,1815,,Travel,Networking|Sports|Fitness
3475,1815,,Race|Networking|Outdoor,Networking|Sports|Fitness
3002,1490,,Race|Holiday|Law|Expo,Party|Food|Drink
3076,1490,,Church|Boat|Leadership|Law,Party|Food|Drink
3135,1490,,Praise|Course,Party|Food|Drink
3143,1490,,Sport|Business,Party|Food|Drink
3205,1490,,Boat,Party|Food|Drink
3416,1490,,Tech,Party|Food|Drink
3002,1372,,Race|Holiday|Law|Expo,Party|Food|Drink
3081,1372,,Lifestyle|Workshop,Party|Food|Drink
3188,1372,,Health|Product|Course,Party|Food|Drink
3320,1372,,Gobierno|Church|Networking|Culture,Party|Food|Drink
3498,1372,,Art,Party|Food|Drink
3002,2119,,Race|Holiday|Law|Expo,Music
3049,2119,,Holiday|Game|Workshop,Music
3070,2119,,Education|Street|Convention,Music
3073,2119,,Boat,Music
3092,2119,,Class|Food,Music
3133,2119,,Convention,Music
3139,2119,,Business,Music
3190,2119,,Music|Spirituality|Course|Family,Music
3302,2119,,Gobierno|Media|Adventure,Music
3352,2119,,Retreat,Music
3466,2119,,Finance|Appearance|Sport,Music
3002,1315,,Race|Holiday|Law|Expo,Party|Music
3022,1315,,Tour|Appearance|Convention|Fashion,Party|Music
3085,1315,,Business|Appearance|Auto|Networking,Party|Music
3328,1315,,Party,Party|Music
3402,1315,,Air,Party|Music
3002,1623,,Race|Holiday|Law|Expo,Party
3036,1623,,Performance|Film|Game,Party
3037,1623,,Party|Festival,Party
3238,1623,,Workshop|Retreat,Party
3248,1623,,Expo|Outdoor|Retreat,Party
3339,1623,,Club,Party
3398,1623,,Broadcast|Race,Party
3462,1623,,Admission,Party
3002,2044,,Race|Holiday|Law|Expo,Gala|Business
3051,2044,,Convention|Tour|Travel,Gala|Business
3096,2044,,Social|Machine,Gala|Business
3333,2044,,Workshop|Auto,Gala|Business
3351,2044,,Business|Music|Gala|Celebration,Gala|Business
3374,2044,,Retreat|Community,Gala|Business
3002,1691,,Race|Holiday|Law|Expo,Party|Charity|Cause
3016,1691,,Sports|Seminar|Certificate,Party|Charity|Cause
3073,1691,,Boat,Party|Charity|Cause
3330,1691,,Club|Law|Dinner,Party|Charity|Cause
3002,1556,,Race|Holiday|Law|Expo,Festival|Art
3036,1556,,Performance|Film|Game,Festival|Art
3099,1556,,Fitness|Praise|Business,Festival|Art
3136,1556,,Adventure,Festival|Art
3210,1556,,Gobierno|Boat|History|Rally,Festival|Art
3212,1556,,Family,Festival|Art
3241,1556,,Product|Game,Festival|Art
3306,1556,,Game,Festival|Art
3002,2418,,Race|Holiday|Law|Expo,Party
3013,2418,,Sport|Health|Expo|Fitness,Party
3270,2418,,Charity|Culture|Culture|Spring,Party
3405,2418,,Boat|Cause|Certificate|Auto,Party
3002,2396,,Race|Holiday|Law|Expo,Rally|Charity|Cause
3034,2396,,Praise|Spring,Rally|Charity|Cause
3125,2396,,Fitness,Rally|Charity|Cause
3181,2396,,Spring|Adventure|Rally|Charity,Rally|Charity|Cause
3192,2396,,Fitness|Party|Travel,Rally|Charity|Cause
3246,2396,,Seminar|Appearance|Club|Networking,Rally|Charity|Cause
3290,2396,,Sports,Rally|Charity|Cause
3319,2396,,Rally,Rally|Charity|Cause
3345,2396,,Street|Media|Dinner,Rally|Charity|Cause
3350,2396,,Spring|Media|Holiday|Convention,Rally|Charity|Cause
3376,2396,,Screening,Rally|Charity|Cause
3404,2396,,Air|Seminar,Rally|Charity|Cause
3002,2439,,Race|Holiday|Law|Expo,Tour|Hobbies
3151,2439,,Appearance,Tour|Hobbies
3166,2439,,Gobierno|Law,Tour|Hobbies
3317,2439,,Class|Finance,Tour|Hobbies
3318,2439,,Class|Cause|Night,Tour|Hobbies
3440,2439,,Science|Certificate,Tour|Hobbies
3450,2439,,Law|Appearance|Leadership|Praise,Tour|Hobbies
3454,2439,,Night|Food|Celebration,Tour|Hobbies
3464,2439,,Conference|Broadcast|Party|Charity,Tour|Hobbies
3002,2052,,Race|Holiday|Law|Expo,Screening|Film|Media
3070,2052,,Education|Street|Convention,Screening|Film|Media
3145,2052,,Family|Home|Broadcast,Screening|Film|Media
3219,2052,,Auto,Screening|Film|Media
3257,2052,,Food|Park,Screening|Film|Media
3281,2052,,Course,Screening|Film|Media
3327,2052,,Air|Retreat|Music,Screening|Film|Media
3348,2052,,Business,Screening|Film|Media
3351,2052,,Business|Music|Gala|Celebration,Screening|Film|Media
3494,2052,,Food,Screening|Film|Media
3002,1130,,Race|Holiday|Law|Expo,Class|Art
3015,1130,,Certificate,Class|Art
3065,1130,,Game,Class|Art
3147,1130,,Gobierno|Sports,Class|Art
3280,1130,,Praise|Fitness|College|Race,Class|Art
3296,1130,,Game|Sport,Class|Art
3345,1130,,Street|Media|Dinner,Class|Art
3372,1130,,Networking,Class|Art
3002,1690,,Race|Holiday|Law|Expo,Festival|Community
3227,1690,,Performance,Festival|Community
3272,1690,,Product|Ministries,Festival|Community
3002,1141,,Race|Holiday|Law|Expo,Adventure|Travel|Culture
3081,1141,,Lifestyle|Workshop,Adventure|Travel|Culture
3252,1141,,Conference,Adventure|Travel|Culture
3423,1141,,Charity,Adventure|Travel|Culture
3426,1141,,Workshop|Education,Adventure|Travel|Culture
3002,2173,,Race|Holiday|Law|Expo,Festival|Family|Education
3060,2173,,Government|Other|Drink|Travel,Festival|Family|Education
3276,2173,,Sport|Gobierno|Night|Course,Festival|Family|Education
3372,2173,,Networking,Festival|Family|Education
3479,2173,,Gala,Festival|Family|Education
3491,2173,,Food|Outdoor|Product,Festival|Family|Education
3002,1304,,Race|Holiday|Law|Expo,Race|Charity|Cause
3003,1304,,Fashion|Health|Appearance,Race|Charity|Cause
3124,1304,,Spring|Product|Boat|Attraction,Race|Charity|Cause
3202,1304,,Air|Club,Race|Charity|Cause
3317,1304,,Class|Finance,Race|Charity|Cause
3321,1304,,Convention|Finance,Race|Charity|Cause
3002,1012,,Race|Holiday|Law|Expo,Tour|Charity|Cause
3066,1012,,Class|Finance|Charity,Tour|Charity|Cause
3229,1012,,Business|Expo|Expo|Spirituality,Tour|Charity|Cause
3269,1012,,Law|Appearance,Tour|Charity|Cause
3310,1012,,Course|Leadership|Night|Charity,Tour|Charity|Cause
3358,1012,,Tech|Course|Outdoor,Tour|Charity|Cause
3383,1012,,Law|Government,Tour|Charity|Cause
3418,1012,,Tour|Lifestyle,Tour|Charity|Cause
3002,1804,,Race|Holiday|Law|Expo,Festival|Music
3057,1804,,Game,Festival|Music
3162,1804,,Leadership|Appearance,Festival|Music
3171,1804,,Church,Festival|Music
3234,1804,,Spirituality|Food|Party,Festival|Music
3311,1804,,Holiday|Sport|Adventure,Festival|Music
3403,1804,,Rally|Gala|Class,Festival|Music
3003,1856,,Fashion|Health|Appearance,Party|Community
3123,1856,,Government|Street,Party|Community
3144,1856,,Charity,Party|Community
3227,1856,,Performance,Party|Community
3363,1856,,Media|Gobierno|Appearance|Tour,Party|Community
3452,1856,,Travel|Home|Fitness,Party|Community
3461,1856,,Performance,Party|Community
3003,1495,,Fashion|Health|Appearance,Party|Music
3039,1495,,Culture|Product|Celebration|Business,Party|Music
3041,1495,,Gobierno|Tour|Finance,Party|Music
3087,1495,,Adventure|Holiday|Celebration,Party|Music
3192,1495,,Fitness|Party|Travel,Party|Music
3210,1495,,Gobierno|Boat|History|Rally,Party|Music
3230,1495,,Family,Party|Music
3272,1495,,Product|Ministries,Party|Music
3318,1495,,Class|Cause|Night,Party|Music
3335,1495,,Family|Tour,Party|Music
3411,1495,,Gala|Cause|Certificate|Sport,Party|Music
3424,1495,,Outdoor|Boat|Game,Party|Music
3432,1495,,Praise,Party|Music
3440,1495,,Science|Certificate,Party|Music
3441,1495,,Gala|Drink|Sport,Party|Music
3458,1495,,Finance,Party|Music
3003,1085,,Fashion|Health|Appearance,Festival|Family|Education
3042,1085,,Retreat|Boat,Festival|Family|Education
3047,1085,,Business|Rally,Festival|Family|Education
3084,1085,,Leadership|Home|Party|Convention,Festival|Family|Education
3322,1085,,Conference|Community|Game|Park,Festival|Family|Education
3414,1085,,Game|Film|Law,Festival|Family|Education
3472,1085,,Game,Festival|Family|Education
3491,1085,,Food|Outdoor|Product,Festival|Family|Education
3003,1761,,Fashion|Health|Appearance,Seminar|Science|Tech
3042,1761,,Retreat|Boat,Seminar|Science|Tech
3121,1761,,Ministries|Government,Seminar|Science|Tech
3277,1761,,Film,Seminar|Science|Tech
3332,1761,,Family,Seminar|Science|Tech
3405,1761,,Boat|Cause|Certificate|Auto,Seminar|Science|Tech
3495,1761,,Culture,Seminar|Science|Tech
3003,2441,,Fashion|Health|Appearance,Class|Health
3054,2441,,Social|Tech|Music,Class|Health
3077,2441,,Conference|Family,Class|Health
3114,2441,,Festival|Appearance,Class|Health
3123,2441,,Government|Street,Class|Health
3143,2441,,Sport|Business,Class|Health
3310,2441,,Course|Leadership|Night|Charity,Class|Health
3003,1897,,Fashion|Health|Appearance,Gala|
3202,1897,,Air|Club,Gala|
3220,1897,,Gobierno|Hobbies|Tech|History,Gala|
3318,1897,,Class|Cause|Night,Gala|
3391,1897,,Screening,Gala|
3439,1897,,Club|Adventure,Gala|
3463,1897,,Drink|Gobierno|Fashion|Cause,Gala|
3003,2499,,Fashion|Health|Appearance,Networking|Film|Media
3022,2499,,Tour|Appearance|Convention|Fashion,Networking|Film|Media
3119,2499,,Seminar|Broadcast,Networking|Film|Media
3178,2499,,Outdoor,Networking|Film|Media
3261,2499,,Law|Cause|Fitness|Spirituality,Networking|Film|Media
3348,2499,,Business,Networking|Film|Media
3379,2499,,Performance,Networking|Film|Media
3448,2499,,Expo|Culture|Broadcast,Networking|Film|Media
3003,1375,,Fashion|Health|Appearance,Performance|Music
3046,1375,,Other|Media|Workshop,Performance|Music
3068,1375,,Tech|Business,Performance|Music
3148,1375,,Family|History|Holiday,Performance|Music
3279,1375,,Celebration|Celebration|Outdoor|History,Performance|Music
3297,1375,,Tour|Seminar,Performance|Music
3433,1375,,Community,Performance|Music
3499,1375,,Community|Performance|History,Performance|Music
3003,2433,,Fashion|Health|Appearance,Party|Community
3049,2433,,Holiday|Game|Workshop,Party|Community
3094,2433,,Screening,Party|Community
3123,2433,,Government|Street,Party|Community
3130,2433,,Product,Party|Community
3172,2433,,Fitness|Park,Party|Community
3192,2433,,Fitness|Party|Travel,Party|Community
3363,2433,,Media|Gobierno|Appearance|Tour,Party|Community
3414,2433,,Game|Film|Law,Party|Community
3003,2147,,Fashion|Health|Appearance,Seminar|Community
3029,2147,,Ministries|Sports|Family|Holiday,Seminar|Community
3063,2147,,Auto,Seminar|Community
3165,2147,,Spirituality|Social|Performance|Party,Seminar|Community
3200,2147,,Festival|Tournament,Seminar|Community
3242,2147,,Food|College|Drink|History,Seminar|Community
3305,2147,,Drink|Media|Screening,Seminar|Community
3406,2147,,Appearance|Adventure|Seminar|Cause,Seminar|Community
3446,2147,,Drink,Seminar|Community
3490,2147,,Charity|Government,Seminar|Community
3003,1645,,Fashion|Health|Appearance,Party|Charity|Cause
3044,1645,,Rally|Law|Travel,Party|Charity|Cause
3234,1645,,Spirituality|Food|Party,Party|Charity|Cause
3256,1645,,Finance|Sports|Charity,Party|Charity|Cause
3269,1645,,Law|Appearance,Party|Charity|Cause
3288,1645,,Retreat,Party|Charity|Cause
3003,1800,,Fashion|Health|Appearance,Conference|Family|Education
3020,1800,,Lifestyle|Seminar|Festival|Art,Conference|Family|Education
3050,1800,,Home|Cause,Conference|Family|Education
3101,1800,,Street|Finance,Conference|Family|Education
3137,1800,,Broadcast,Conference|Family|Education
3161,1800,,Admission|Fashion|Club|Art,Conference|Family|Education
3250,1800,,Drink|Sport|Workshop,Conference|Family|Education
3251,1800,,Night|Gobierno|Broadcast|Film,Conference|Family|Education
3305,1800,,Drink|Media|Screening,Conference|Family|Education
3325,1800,,Culture|Tour|Spring,Conference|Family|Education
3404,1800,,Air|Seminar,Conference|Family|Education
3450,1800,,Law|Appearance|Leadership|Praise,Conference|Family|Education
3003,1212,,Fashion|Health|Appearance,Festival|Other
3100,1212,,Product,Festival|Other
3138,1212,,Dinner|Fitness|Machine|Class,Festival|Other
3158,1212,,Praise|Attraction,Festival|Other
3220,1212,,Gobierno|Hobbies|Tech|History,Festival|Other
3225,1212,,Auto|Film,Festival|Other
3342,1212,,Street,Festival|Other
3486,1212,,Retreat|Street,Festival|Other
3003,1937,,Fashion|Health|Appearance,Class|Other
3022,1937,,Tour|Appearance|Convention|Fashion,Class|Other
3034,1937,,Praise|Spring,Class|Other
3043,1937,,Spring|Admission|Game,Class|Other
3231,1937,,Broadcast|Adventure,Class|Other
3316,1937,,Drink|Street|Home,Class|Other
3382,1937,,Night|Drink,Class|Other
3003,2512,,Fashion|Health|Appearance,Conference|Business
3069,2512,,Tour|Course,Conference|Business
3201,2512,,Culture,Conference|Business
3248,2512,,Expo|Outdoor|Retreat,Conference|Business
3261,2512,,Law|Cause|Fitness|Spirituality,Conference|Business
3350,2512,,Spring|Media|Holiday|Convention,Conference|Business
3369,2512,,Conference,Conference|Business
3378,2512,,Music|Social|Celebration|Drink,Conference|Business
3401,2512,,Culture,Conference|Business
3403,2512,,Rally|Gala|Class,Conference|Business
3404,2512,,Air|Seminar,Conference|Business
3003,1676,,Fashion|Health|Appearance,Party|Music
3021,1676,,Other|Screening,Party|Music
3207,1676,,Ministries|Performance|Health,Party|Music
3301,1676,,Convention|Course|Retreat|Praise,Party|Music
3448,1676,,Expo|Culture|Broadcast,Party|Music
3003,1874,,Fashion|Health|Appearance,Party|Other
3014,1874,,Science|Game|Cause,Party|Other
3032,1874,,Night|Club|Dinner,Party|Other
3047,1874,,Business|Rally,Party|Other
3406,1874,,Appearance|Adventure|Seminar|Cause,Party|Other
3003,1816,,Fashion|Health|Appearance,Seminar|Community
3082,1816,,Seminar,Seminar|Community
3114,1816,,Festival|Appearance,Seminar|Community
3459,1816,,College|Tour,Seminar|Community
3485,1816,,Culture|Race|Food|Outdoor,Seminar|Community
3004,2185,,Game|Home|Rally,Class|Other
3100,2185,,Product,Class|Other
3225,2185,,Auto|Film,Class|Other
