user-id,event-id,rating
3456,1815,2
3470,1815,2
3475,1815,5
3002,1490,1
3076,1490,2
3135,1490,2
3143,1490,1
3205,1490,1
3416,1490,1
3002,1372,1
3081,1372,3
3188,1372,1
3320,1372,1
3498,1372,3
3002,2119,1
3049,2119,1
3070,2119,3
3073,2119,1
3092,2119,2
3133,2119,1
3139,2119,1
3190,2119,5
3302,2119,1
3352,2119,3
3466,2119,2
3002,1315,3
3022,1315,2
3085,1315,3
3328,1315,5
3402,1315,1
3002,1623,2
3036,1623,2
3037,1623,5
3238,1623,2
3248,1623,1
3339,1623,2
3398,1623,2
3462,1623,3
3002,2044,1
3051,2044,2
3096,2044,3
3333,2044,2
3351,2044,4
3374,2044,3
3002,1691,3
3016,1691,1
3073,1691,3
3330,1691,3
3002,1556,2
3036,1556,1
3099,1556,3
3136,1556,3
3210,1556,2
3212,1556,3
3241,1556,2
3306,1556,3
3002,2418,2
3013,2418,2
3270,2418,3
3405,2418,3
3002,2396,2
3034,2396,3
3125,2396,3
3181,2396,4
3192,2396,1
3246,2396,1
3290,2396,3
3319,2396,5
3345,2396,3
3350,2396,2
3376,2396,2
3404,2396,2
3002,2439,3
3151,2439,2
3166,2439,3
3317,2439,1
3318,2439,2
3440,2439,1
3450,2439,3
3454,2439,3
3464,2439,1
3002,2052,3
3070,2052,1
3145,2052,3
3219,2052,1
3257,2052,3
3281,2052,1
3327,2052,1
3348,2052,2
3351,2052,2
3494,2052,2
3002,1130,1
3015,1130,1
3065,1130,2
3147,1130,1
3280,1130,3
3296,1130,1
3345,1130,1
3372,1130,3
3002,1690,3
3227,1690,2
3272,1690,3
3002,1141,3
3081,1141,2
3252,1141,2
3423,1141,2
3426,1141,3
3002,2173,3
3060,2173,2
3276,2173,1
3372,2173,3
3479,2173,3
3491,2173,2
3002,1304,5
3003,1304,2
3124,1304,1
3202,1304,1
3317,1304,2
3321,1304,3
3002,1012,3
3066,1012,5
3229,1012,3
3269,1012,1
3310,1012,5
3358,1012,2
3383,1012,2
3418,1012,4
3002,1804,1
3057,1804,2
3162,1804,1
3171,1804,3
3234,1804,2
3311,1804,2
3403,1804,3
3003,1856,3
3123,1856,2
3144,1856,3
3227,1856,3
3363,1856,1
3452,1856,3
3461,1856,2
3003,1495,1
3039,1495,3
3041,1495,1
3087,1495,2
3192,1495,4
3210,1495,3
3230,1495,3
3272,1495,2
3318,1495,1
3335,1495,3
3411,1495,1
3424,1495,3
3432,1495,3
3440,1495,3
3441,1495,3
3458,1495,2
3003,1085,1
3042,1085,2
3047,1085,3
3084,1085,1
3322,1085,3
3414,1085,3
3472,1085,3
3491,1085,1
3003,1761,2
3042,1761,1
3121,1761,2
3277,1761,2
3332,1761,1
3405,1761,1
3495,1761,3
3003,2441,5
3054,2441,2
3077,2441,2
3114,2441,2
3123,2441,3
3143,2441,3
3310,2441,1
3003,1897,2
3202,1897,2
3220,1897,1
3318,1897,1
3391,1897,2
3439,1897,2
3463,1897,2
3003,2499,2
3022,2499,3
3119,2499,3
3178,2499,1
3261,2499,3
3348,2499,3
3379,2499,2
3448,2499,1
3003,1375,1
3046,1375,1
3068,1375,1
3148,1375,3
3279,1375,2
3297,1375,3
3433,1375,3
3499,1375,5
3003,2433,1
3049,2433,1
3094,2433,1
3123,2433,3
3130,2433,1
3172,2433,1
3192,2433,4
3363,2433,3
3414,2433,1
3003,2147,2
3029,2147,3
3063,2147,1
3165,2147,2
3200,2147,2
3242,2147,2
3305,2147,1
3406,2147,5
3446,2147,2
3490,2147,3
3003,1645,1
3044,1645,1
3234,1645,4
3256,1645,5
3269,1645,2
3288,1645,3
3003,1800,3
3020,1800,2
3050,1800,1
3101,1800,2
3137,1800,1
3161,1800,1
3250,1800,1
3251,1800,1
3305,1800,3
3325,1800,2
3404,1800,2
3450,1800,3
3003,1212,3
3100,1212,1
3138,1212,3
3158,1212,1
3220,1212,1
3225,1212,1
3342,1212,3
3486,1212,1
3003,1937,2
3022,1937,3
3034,1937,3
3043,1937,2
3231,1937,2
3316,1937,1
3382,1937,3
3003,2512,3
3069,2512,3
3201,2512,3
3248,2512,1
3261,2512,1
3350,2512,2
3369,2512,5
3378,2512,3
3401,2512,1
3403,2512,2
3404,2512,2
3003,1676,1
3021,1676,2
3207,1676,3
3301,1676,1
3448,1676,3
3003,1874,1
3014,1874,2
3032,1874,2
3047,1874,2
3406,1874,2
3003,1816,2
3082,1816,5
3114,1816,3
3459,1816,1
3485,1816,2
3004,2185,1
3100,2185,1
3225,2185,1
3226,2185,3
3273,2185,2
3310,2185,3
3317,2185,5
3335,2185,3
3345,2185,3
3357,2185,3
3004,1090,2
3086,1090,3
3126,1090,2
3205,1090,1
3224,1090,3
3355,1090,1
3395,1090,1
3004,2445,5
3054,2445,3
3064,2445,3
3166,2445,3
3257,2445,1
3315,2445,3
3361,2445,1
3415,2445,2
3473,2445,3
3004,2399,1
3225,2399,2
3293,2399,2
3344,2399,3
3365,2399,1
3490,2399,3
3493,2399,1
3004,1834,3
3450,1834,3
3004,1567,3
3140,1567,2
3144,1567,1
3253,1567,3
3354,1567,2
3409,1567,5
3004,2094,1
3129,2094,3
3212,2094,2
3302,2094,2
3402,2094,1
3450,2094,1
3004,2191,2
3121,2191,1
3131,2191,2
3234,2191,1
3242,2191,1
3323,2191,1
3342,2191,3
3398,2191,3
3412,2191,5
3477,2191,1
3004,1693,3
3017,1693,3
3121,1693,1
3186,1693,1
3219,1693,1
3447,1693,3
3004,1438,2
3029,1438,2
3058,1438,3
3125,1438,2
3258,1438,1
3384,1438,2
3476,1438,2
3004,2198,2
3125,2198,2
3175,2198,1
3221,2198,3
3226,2198,1
3241,2198,2
3306,2198,3
3319,2198,1
3388,2198,2
3004,2149,1
3156,2149,2
3181,2149,1
3305,2149,3
3311,2149,1
3407,2149,1
3432,2149,2
3004,1941,3
3131,1941,2
3254,1941,3
3255,1941,1
3383,1941,1
3417,1941,1
3004,2279,2
3058,2279,1
3091,2279,3
3004,1449,3
3169,1449,3
3226,1449,1
3280,1449,1
3340,1449,1
3360,1449,2
3448,1449,1
3004,2013,1
3144,2013,5
3239,2013,1
3348,2013,1
3370,2013,3
3004,1873,2
3089,1873,2
3128,1873,1
3205,1873,1
3384,1873,1
3420,1873,2
3457,1873,1
3004,1552,2
3027,1552,1
3102,1552,2
3137,1552,2
3187,1552,4
3247,1552,3
3434,1552,2
3004,1932,3
3008,1932,2
3086,1932,3
3091,1932,3
3238,1932,2
3271,1932,3
3282,1932,3
3355,1932,2
3005,1731,2
3034,1731,3
3136,1731,2
3147,1731,2
3154,1731,1
3171,1731,1
3223,1731,2
3253,1731,3
3355,1731,2
3439,1731,1
3005,1205,3
3055,1205,2
3155,1205,3
3179,1205,1
3195,1205,3
3197,1205,2
3337,1205,3
3407,1205,3
3005,1187,3
3112,1187,1
3259,1187,2
3289,1187,3
3308,1187,2
3339,1187,3
3408,1187,3
3005,1806,3
3293,1806,2
3294,1806,2
3337,1806,1
3406,1806,2
3005,1467,1
3075,1467,2
3224,1467,2
3332,1467,3
3397,1467,3
3450,1467,1
3005,1106,1
3080,1106,2
3100,1106,3
3152,1106,5
3160,1106,3
3296,1106,3
3317,1106,1
3499,1106,3
3005,2434,2
3056,2434,3
3177,2434,3
3186,2434,1
3239,2434,1
3344,2434,2
3477,2434,3
3005,1785,3
3019,1785,1
3264,1785,2
3306,1785,1
3319,1785,2
3390,1785,1
3438,1785,1
3460,1785,1
3005,1296,1
3015,1296,2
3019,1296,3
3021,1296,3
3022,1296,2
3051,1296,2
3122,1296,2
3332,1296,3
3412,1296,5
3415,1296,5
3005,2071,1
3015,2071,3
3020,2071,3
3172,2071,3
3222,2071,3
3005,1830,1
3127,1830,3
3157,1830,3
3267,1830,3
3379,1830,2
3399,1830,2
3458,1830,2
3005,1641,3
3027,1641,2
3042,1641,2
3055,1641,2
3115,1641,2
3263,1641,1
3296,1641,2
3421,1641,3
3005,2398,2
3046,2398,3
3057,2398,3
3086,2398,1
3093,2398,2
3200,2398,3
3259,2398,3
3405,2398,3
3409,2398,5
3413,2398,3
3005,2432,3
3104,2432,3
3194,2432,3
3277,2432,3
3313,2432,1
3357,2432,1
3363,2432,1
3482,2432,2
3005,1883,3
3073,1883,3
3181,1883,1
3328,1883,2
3439,1883,2
3448,1883,1
3005,1935,2
3023,1935,3
3117,1935,5
3122,1935,2
3224,1935,1
3233,1935,1
3257,1935,2
3302,1935,1
3005,1539,2
3268,1539,1
3344,1539,1
3415,1539,1
3005,1164,2
3172,1164,3
3005,1942,1
3076,1942,1
3152,1942,2
3177,1942,2
3446,1942,1
3006,1973,2
3012,1973,2
3074,1973,1
3177,1973,3
3197,1973,1
3243,1973,2
3369,1973,2
3396,1973,3
3423,1973,1
3006,1227,5
3015,1227,1
3017,1227,2
3044,1227,1
3053,1227,3
3161,1227,1
3224,1227,3
3227,1227,1
3228,1227,2
3232,1227,3
3235,1227,3
3378,1227,5
3398,1227,1
3416,1227,3
3423,1227,1
3486,1227,3
3006,1674,3
3067,1674,2
3105,1674,3
3390,1674,3
3408,1674,5
3453,1674,1
3480,1674,2
3006,1734,3
3273,1734,3
3275,1734,5
3321,1734,3
3452,1734,3
3470,1734,3
3476,1734,3
3006,1591,5
3040,1591,5
3212,1591,2
3262,1591,1
3452,1591,2
3494,1591,2
3006,1554,3
3053,1554,3
3067,1554,1
3131,1554,3
3143,1554,3
3195,1554,2
3361,1554,2
3390,1554,3
3006,2256,2
3074,2256,3
3121,2256,2
3237,2256,1
3318,2256,1
3394,2256,2
3432,2256,3
3006,1352,5
3095,1352,4
3124,1352,2
3194,1352,5
3296,1352,3
3408,1352,5
3417,1352,1
3006,1849,3
3062,1849,1
3162,1849,1
3188,1849,2
3499,1849,2
3006,2477,1
3109,2477,3
3140,2477,3
3143,2477,2
3215,2477,3
3006,1051,3
3064,1051,2
3177,1051,3
3246,1051,1
3321,1051,3
3387,1051,3
3443,1051,1
3006,1944,4
3023,1944,3
3182,1944,1
3260,1944,1
3323,1944,2
3351,1944,3
3006,1805,4
3116,1805,3
3119,1805,2
3238,1805,3
3259,1805,2
3263,1805,1
3294,1805,3
3347,1805,2
3376,1805,2
3435,1805,2
3455,1805,2
3483,1805,3
3006,1483,2
3100,1483,2
3104,1483,3
3163,1483,3
3246,1483,1
3353,1483,2
3371,1483,3
3383,1483,1
3457,1483,1
3459,1483,3
3496,1483,1
3006,1965,1
3138,1965,1
3206,1965,2
3208,1965,1
3213,1965,3
3442,1965,2
3449,1965,3
3006,1631,3
3139,1631,1
3199,1631,1
3237,1631,2
3238,1631,2
3284,1631,2
3332,1631,1
3449,1631,2
3470,1631,2
3006,2273,3
3224,2273,3
3230,2273,1
3241,2273,3
3333,2273,2
3006,1778,2
3024,1778,3
3039,1778,5
3069,1778,3
3093,1778,1
3139,1778,5
3188,1778,2
3266,1778,3
3420,1778,3
3451,1778,1
3006,1084,1
3035,1084,5
3478,1084,3
3006,2317,4
3055,2317,2
3111,2317,2
3173,2317,3
3175,2317,3
3280,2317,2
3288,2317,1
3318,2317,2
3441,2317,2
3007,1748,4
3113,1748,2
3125,1748,2
3173,1748,1
3253,1748,3
3257,1748,3
3298,1748,3
3348,1748,3
3461,1748,2
3007,2286,3
3091,2286,1
3121,2286,3
3179,2286,1
3322,2286,2
3007,1886,1
3012,1886,3
3088,1886,5
3120,1886,1
3121,1886,2
3165,1886,3
3266,1886,2
3361,1886,1
3370,1886,2
3436,1886,3
3007,2078,1
3012,2078,1
3074,2078,1
3195,2078,2
3196,2078,3
3217,2078,2
3007,1254,3
3093,1254,5
3206,1254,1
3211,1254,3
3368,1254,1
3369,1254,1
3387,1254,2
3489,1254,1
3007,1000,2
3311,1000,1
3351,1000,2
3364,1000,2
3383,1000,1
3463,1000,5
3474,1000,3
3007,1174,3
3014,1174,1
3065,1174,2
3240,1174,3
3282,1174,1
3355,1174,3
3007,1179,4
3117,1179,4
3186,1179,3
3229,1179,2
3232,1179,2
3277,1179,3
3281,1179,2
3441,1179,1
3007,1062,3
3056,1062,2
3087,1062,2
3190,1062,2
3209,1062,3
3227,1062,1
3228,1062,3
3295,1062,3
3300,1062,2
3402,1062,2
3490,1062,2
3007,1268,1
3266,1268,1
3418,1268,2
3433,1268,3
3474,1268,3
3007,2422,5
3040,2422,3
3244,2422,1
3341,2422,3
3489,2422,3
3493,2422,1
3007,1647,3
3134,1647,1
3200,1647,1
3393,1647,1
3403,1647,4
3446,1647,3
3007,2412,5
3071,2412,2
3096,2412,2
3150,2412,1
3176,2412,2
3204,2412,3
3226,2412,3
3253,2412,3
3342,2412,2
3411,2412,1
3413,2412,1
3007,1577,3
3013,1577,2
3017,1577,4
3251,1577,1
3363,1577,3
3367,1577,2
3401,1577,3
3453,1577,2
3007,1334,3
3049,1334,1
3218,1334,3
3232,1334,3
3250,1334,1
3469,1334,1
3494,1334,3
3495,1334,3
3007,2088,2
3086,2088,2
3205,2088,3
3290,2088,1
3292,2088,3
3367,2088,2
3392,2088,3
3446,2088,2
3007,1493,3
3022,1493,2
3237,1493,1
3007,2462,1
3084,2462,1
3167,2462,2
3237,2462,2
3334,2462,3
3007,2263,2
3045,2263,3
3070,2263,1
3169,2263,3
3262,2263,1
3342,2263,1
3369,2263,3
3373,2263,1
3450,2263,2
3459,2263,2
3007,2492,4
3079,2492,5
3135,2492,3
3323,2492,1
3008,2003,5
3028,2003,1
3135,2003,3
3142,2003,2
3188,2003,1
3205,2003,3
3397,2003,2
3439,2003,2
3008,2314,5
3011,2314,1
3061,2314,3
3107,2314,1
3261,2314,2
3008,2370,2
3084,2370,2
3125,2370,2
3203,2370,3
3277,2370,1
3332,2370,3
3359,2370,1
3443,2370,1
3466,2370,2
3008,1710,3
3067,1710,1
3184,1710,3
3195,1710,3
3216,1710,2
3225,1710,3
3379,1710,1
3381,1710,3
3415,1710,1
3464,1710,2
3008,2172,1
3038,2172,2
3054,2172,1
3110,2172,1
3153,2172,1
3236,2172,5
3265,2172,1
3275,2172,1
3398,2172,3
3008,2437,3
3023,2437,3
3161,2437,1
3272,2437,1
3289,2437,3
3400,2437,3
3470,2437,2
3008,1169,2
3037,1169,1
3040,1169,2
3041,1169,1
3089,1169,2
3118,1169,3
3126,1169,5
3250,1169,4
3288,1169,2
3302,1169,1
3412,1169,1
3008,1766,3
3074,1766,2
3099,1766,5
3100,1766,2
3203,1766,1
3219,1766,1
3230,1766,2
3252,1766,3
3259,1766,3
3308,1766,1
3314,1766,2
3326,1766,3
3416,1766,1
3432,1766,1
3481,1766,3
3008,2230,3
3198,2230,3
3318,2230,3
3324,2230,3
3008,1010,2
3180,1010,2
3354,1010,2
3383,1010,1
3384,1010,1
3461,1010,2
3008,2291,1
3089,2291,1
3123,2291,3
3219,2291,1
3319,2291,2
3377,2291,3
3008,2201,2
3057,2201,2
3065,2201,2
3106,2201,2
3139,2201,2
3145,2201,3
3378,2201,2
3443,2201,1
3008,2031,3
3055,2031,2
3066,2031,1
3130,2031,1
3204,2031,2
3250,2031,2
3254,2031,1
3321,2031,3
3384,2031,2
3425,2031,1
3452,2031,1
3008,1940,2
3041,1940,3
3066,1940,2
3088,1940,1
3118,1940,4
3120,1940,3
3146,1940,2
3178,1940,3
3253,1940,1
3303,1940,2
3345,1940,2
3008,2296,2
3147,2296,3
3296,2296,2
3325,2296,2
3442,2296,3
3469,2296,3
3008,1396,2
3014,1396,3
3020,1396,2
3164,1396,2
3190,1396,4
3439,1396,3
3453,1396,5
3008,1653,3
3094,1653,2
3166,1653,3
3197,1653,2
3399,1653,2
3427,1653,3
3440,1653,2
3008,1089,1
3043,1089,2
3095,1089,4
3124,1089,2
3175,1089,3
3231,1089,1
3261,1089,2
3373,1089,3
3424,1089,2
3427,1089,3
3009,2365,1
3171,2365,1
3182,2365,3
3204,2365,1
3347,2365,2
3444,2365,1
3009,1767,1
3070,1767,1
3131,1767,2
3163,1767,2
3215,1767,2
3267,1767,2
3269,1767,1
3292,1767,2
3384,1767,2
3425,1767,3
3452,1767,1
3009,2204,1
3018,2204,1
3049,2204,3
3081,2204,1
3088,2204,2
3294,2204,2
3326,2204,3
3423,2204,1
3466,2204,1
3009,2023,4
3122,2023,3
3142,2023,5
3198,2023,1
3248,2023,2
3309,2023,3
3314,2023,1
3330,2023,2
3437,2023,3
3009,2390,1
3033,2390,3
3052,2390,3
3208,2390,3
3215,2390,1
3256,2390,3
3284,2390,2
3320,2390,2
3324,2390,2
3427,2390,1
3430,2390,3
3481,2390,2
3497,2390,3
3009,1509,3
3028,1509,3
3051,1509,4
3061,1509,3
3215,1509,1
3218,1509,1
3240,1509,2
3009,2178,2
3045,2178,1
3053,2178,2
3149,2178,5
3176,2178,1
3333,2178,1
3338,2178,4
3380,2178,2
3409,2178,4
3443,2178,1
3461,2178,2
3009,2228,1
3091,2228,2
3309,2228,5
3009,1984,1
3208,1984,1
3389,1984,2
3459,1984,1
3472,1984,1
3479,1984,3
3009,2060,1
3070,2060,2
3157,2060,3
3246,2060,2
3371,2060,2
3009,2424,3
3098,2424,2
3172,2424,1
3273,2424,2
3333,2424,2
3376,2424,1
3416,2424,3
3421,2424,2
3009,2249,2
3054,2249,5
3130,2249,2
3152,2249,3
3158,2249,2
3184,2249,1
3223,2249,1
3255,2249,2
3266,2249,2
3379,2249,5
3382,2249,3
3498,2249,3
3009,2493,1
3053,2493,3
3070,2493,2
3182,2493,1
3235,2493,2
3249,2493,2
3313,2493,3
3334,2493,2
3356,2493,2
3360,2493,2
3448,2493,3
3009,2501,2
3017,2501,2
3080,2501,3
3229,2501,1
3308,2501,2
3336,2501,1
3339,2501,2
3399,2501,1
3477,2501,1
3485,2501,1
3009,1310,2
3069,1310,1
3261,1310,2
3269,1310,2
3275,1310,3
3300,1310,5
3447,1310,1
3493,1310,4
3009,2284,1
3034,2284,1
3052,2284,2
3187,2284,1
3220,2284,2
3364,2284,3
3454,2284,1
3494,2284,2
3009,1811,1
3154,1811,1
3374,1811,2
3480,1811,4
3009,2117,2
3051,2117,1
3111,2117,2
3199,2117,1
3267,2117,3
3329,2117,3
3345,2117,1
3347,2117,1
3375,2117,1
3395,2117,2
3408,2117,5
3009,1975,5
3031,1975,1
3033,1975,2
3055,1975,3
3063,1975,2
3092,1975,4
3117,1975,3
3141,1975,5
3269,1975,2
3277,1975,2
3458,1975,1
3010,2245,2
3041,2245,1
3187,2245,4
3251,2245,2
3275,2245,1
3315,2245,3
3438,2245,2
3495,2245,3
3010,2380,2
3180,2380,1
3185,2380,3
3349,2380,1
3473,2380,3
3010,1603,1
3036,1603,3
3131,1603,1
3179,1603,1
3231,1603,1
3250,1603,3
3303,1603,2
3390,1603,1
3456,1603,2
3010,1971,5
3102,1971,3
3307,1971,2
3010,1565,2
3025,1565,2
3125,1565,5
3175,1565,1
3206,1565,1
3288,1565,2
3444,1565,3
3010,1758,4
3074,1758,1
3246,1758,2
3261,1758,1
3327,1758,1
3379,1758,2
3388,1758,2
3485,1758,2
3010,1407,4
3061,1407,3
3189,1407,2
3196,1407,2
3201,1407,1
3294,1407,2
3342,1407,1
3469,1407,2
3010,2310,3
3189,2310,1
3200,2310,2
3262,2310,3
3271,2310,1
3494,2310,1
3010,2395,3
3020,2395,2
3075,2395,2
3087,2395,1
3136,2395,2
3160,2395,1
3260,2395,2
3314,2395,2
3358,2395,3
3424,2395,2
3488,2395,2
3010,1788,1
3018,1788,3
3081,1788,2
3088,1788,2
3180,1788,3
3334,1788,3
3010,1197,2
3027,1197,3
3028,1197,2
3043,1197,3
3073,1197,3
3149,1197,2
3358,1197,3
3412,1197,1
3456,1197,2
3498,1197,3
3010,1433,3
3164,1433,1
3177,1433,2
3249,1433,1
3255,1433,1
3010,2209,3
3022,2209,3
3052,2209,1
3090,2209,3
3094,2209,2
3160,2209,2
3254,2209,2
3281,2209,2
3311,2209,1
3315,2209,4
3010,1543,1
3043,1543,1
3181,1543,2
3299,1543,2
3342,1543,1
3358,1543,2
3456,1543,3
3010,1813,1
3094,1813,2
3100,1813,2
3200,1813,4
3243,1813,3
3304,1813,2
3374,1813,3
3428,1813,2
3010,2216,2
3175,2216,3
3266,2216,5
3403,2216,1
3438,2216,1
3010,1908,1
3028,1908,3
3109,1908,1
3162,1908,1
3197,1908,3
3323,1908,3
3432,1908,1
3473,1908,2
3011,2358,3
3017,2358,3
3064,2358,2
3167,2358,3
3205,2358,1
3299,2358,1
3458,2358,1
3011,2299,3
3065,2299,2
3121,2299,1
3283,2299,3
3346,2299,2
3362,2299,1
3376,2299,1
3011,2513,3
3086,2513,3
3180,2513,3
3355,2513,2
3377,2513,2
3461,2513,3
3011,1978,1
3043,1978,3
3045,1978,3
3160,1978,1
3164,1978,2
3216,1978,2
3351,1978,2
3372,1978,3
3487,1978,1
3011,1029,2
3032,1029,2
3066,1029,4
3166,1029,2
3293,1029,3
3011,2063,1
3037,2063,2
3063,2063,1
3084,2063,2
3086,2063,1
3407,2063,2
3447,2063,1
3488,2063,2
3011,2361,2
3018,2361,3
3042,2361,2
3063,2361,2
3070,2361,1
3162,2361,2
3248,2361,1
3325,2361,2
3446,2361,2
3011,1823,4
3044,1823,1
3101,1823,2
3134,1823,2
3137,1823,1
3170,1823,2
3229,1823,3
3309,1823,2
3327,1823,2
3397,1823,3
3432,1823,2
3436,1823,3
3449,1823,1
3479,1823,5
3485,1823,3
3011,2227,1
3214,2227,1
3286,2227,1
3328,2227,2
3011,1621,3
3110,1621,2
3166,1621,3
3321,1621,3
3331,1621,3
3348,1621,3
3370,1621,3
3379,1621,2
3011,1990,3
3068,1990,3
3117,1990,3
3298,1990,3
3425,1990,2
3482,1990,3
3491,1990,3
3011,2457,3
3027,2457,1
3096,2457,3
3217,2457,2
3307,2457,1
3334,2457,3
3398,2457,3
3448,2457,2
3011,1992,5
3182,1992,3
3184,1992,1
3203,1992,1
3304,1992,3
3385,1992,4
3386,1992,2
3451,1992,4
3458,1992,1
3011,2371,1
3031,2371,2
3053,2371,1
3123,2371,2
3200,2371,5
3224,2371,2
3290,2371,1
3380,2371,3
3385,2371,2
3011,2040,1
3064,2040,2
3066,2040,1
3159,2040,2
3288,2040,1
3329,2040,2
3401,2040,3
3431,2040,2
3011,1159,3
3087,1159,2
3141,1159,2
3214,1159,2
3216,1159,1
3486,1159,1
3011,2387,1
3068,2387,2
3274,2387,2
3423,2387,3
3480,2387,3
3011,1273,1
3018,1273,1
3231,1273,3
3287,1273,2
3356,1273,1
3497,1273,1
3012,1669,1
3133,1669,1
3178,1669,1
3196,1669,1
3205,1669,3
3352,1669,2
3379,1669,3
3382,1669,3
3012,1602,3
3055,1602,3
3069,1602,3
3102,1602,5
3114,1602,3
3291,1602,2
3012,2244,1
3093,2244,1
3203,2244,2
3212,2244,2
3237,2244,2
3305,2244,2
3389,2244,3
3485,2244,3
3012,1487,3
3057,1487,1
3122,1487,2
3300,1487,3
3332,1487,3
3393,1487,3
3012,1954,1
3026,1954,1
3048,1954,3
3123,1954,3
3132,1954,1
3153,1954,2
3169,1954,1
3190,1954,5
3312,1954,3
3364,1954,2
3402,1954,2
3405,1954,1
3480,1954,2
3012,2070,3
3351,2070,3
3385,2070,1
