url,title,date,time,price,tags,State/City
https://www.eventbrite.com/e/spring-stitches-by-dont-ask-do-tickets-58610171601?aff=ebdssbdestsearch,"Spring Stitches by Don't Ask, Do","Fri, April 12, 2019",7:00 PM – 9:00 PM PDT,$20,"Class,Hobbies",Los Angeles
https://www.eventbrite.com/e/monterey-park-earth-day-bike-rides-2019-tickets-55540957499?aff=ebdssbdestsearch,Monterey Park Earth Day Bike Rides 2019,"Sat, April 27, 2019",7:00 AM – 11:00 AM PDT,Free,"Tour,Sports,Fitness",Los Angeles
https://www.eventbrite.com/e/annenberg-petspace-kids-summer-camp-tickets-55945241724?aff=ebdssbdestsearch,Annenberg PetSpace Kids Summer Camp,"Mon, June 10, 2019",10:00 AM – 3:00 PM PDT,$350,"Retreat,Family,Education",Los Angeles
https://www.eventbrite.com/e/tech-ladies-los-angeles-x-tiktok-tickets-59022854948?aff=ebdssbdestsearch,Tech Ladies Los Angeles x TikTok,"Thu, April 25, 2019",6:00 PM – 8:00 PM PDT,$7.50 – $10,"Networking,Film,Media",Los Angeles
https://www.eventbrite.com/e/los-angeles-job-fair-get-hired-in-los-angeles-california-tickets-52385564634?aff=ebdssbdestsearch,Los Angeles Job Fair - Get Hired in Los Angeles California,"Thu, April 11, 2019",11:00 AM – 2:00 PM PDT,$0 – $795,"Festival,Business",Los Angeles
https://www.eventbrite.com/e/exceptional-women-awardees-foundation-ewa-tickets-55320030701?aff=ebdssbdestsearch,Exceptional Women Awardees Foundation EWA,"Sun, June 2, 2019",5:00 PM – 9:00 PM PDT,$250,"Networking,Other",Los Angeles
https://www.eventbrite.com/e/hawthorne-veterans-benefits-day-tickets-54733851423?aff=ebdssbdestsearch,Hawthorne Veterans Benefits Day,"Sat, April 13, 2019",9:00 AM – 1:00 PM PDT,Free,"Networking,Community",Los Angeles
https://www.eventbrite.com/e/meet-e-l-james-at-barnes-noble-the-grove-los-angeles-tickets-59903400684?aff=ebdssbdestsearch,Meet E L James at Barnes & Noble The Grove Los Angeles,"Sun, May 5, 2019",2:00 PM PDT,$18.56,"Appearance,Community",Los Angeles
https://www.eventbrite.com/e/candidate-advancement-program-cap-elysian-park-tickets-54366432463?aff=ebdssbdestsearch,Candidate Advancement Program (CAP) - Elysian Park,"Thu, April 11, 2019",6:00 PM – 9:00 PM PDT,Free,"Other,Sports,Fitness",Los Angeles
https://www.eventbrite.com/e/buke-gase-like-a-villain-fell-runner-tickets-55483642067?aff=ebdssbdestsearch,"Buke & Gase , Like A Villain, Fell Runner","Tue, April 23, 2019",8:00 PM – 11:59 PM PDT,$13 – $15,"Performance,Music",Los Angeles
https://www.eventbrite.com/e/boyle-heights-walking-ghost-tour-may-tickets-59356361475?aff=ebdssbdestsearch,BOYLE HEIGHTS WALKING GHOST TOUR (May),"Sat, May 11, 2019",6:00 PM – 9:00 PM PDT,$25,"Appearance,Community",Los Angeles
https://www.eventbrite.com/e/hollywood-open-mic-night-tickets-53407965663?aff=ebdssbdestsearch,Hollywood Open Mic Night!,"Tue, May 7, 2019",6:30 PM – 10:30 PM PDT,Free,"Performance,Music",Los Angeles
https://www.eventbrite.com/e/surface-spectrum-art-exhibition-tickets-60012187067?aff=ebdssbdestsearch,Surface Spectrum Art Exhibition,"Sat, April 27, 2019",7:00 PM – 10:00 PM PDT,Free,"Party,Community",Los Angeles
https://www.eventbrite.com/e/4th-annual-beach-cities-beer-wine-festival-tickets-58972610666?aff=ebdssbdestsearch,4th Annual Beach Cities Beer & Wine Festival,"Sat, April 20, 2019",2:30 PM – 6:30 PM PDT,$40 – $500,"Festival,Food,Drink",Los Angeles
https://www.eventbrite.com/e/little-kids-rock-jamfest-at-the-roxy-tickets-56362520817?aff=ebdssbdestsearch,Little Kids Rock JamFest at The Roxy,"Sat, May 18, 2019",12:00 PM – 3:00 PM PDT,Free,"Performance,Music",Los Angeles
https://www.eventbrite.com/e/in-her-words-spotlight-on-women-writers-in-film-tv-kristen-wiig-annie-mumolo-tickets-59536594557?aff=ebdssbdestsearch,“In Her Words: Spotlight on Women Writers in Film & TV”: Kristen Wiig & Ann...,"Tue, April 30, 2019",7:30 PM – 10:00 PM PDT,$25,"Screening,Film,Media",Los Angeles
https://www.eventbrite.com/e/earth-day-in-los-angeles-volunteer-with-one-tree-planted-tickets-58727379172?aff=ebdssbdestsearch,Earth Day in Los Angeles: Volunteer with One Tree Planted,"Sat, April 20, 2019",9:00 AM – 12:00 PM PDT,Free,"Party,Charity,Causes",Los Angeles
https://www.eventbrite.com/e/cosplay-deviants-21-ax-afterparty-tickets-59586162817?aff=ebdssbdestsearch,Cosplay Deviants 21+ AX Afterparty,"Fri, Jul 5, 2019",10:00 PM – 2:00 AM PDT,$15 – $20,"Party,Other",Los Angeles
https://www.eventbrite.com/e/org-structures-in-product-management-tickets-59147086528?aff=ebdssbdestsearch,Org Structures in Product Management,"Thu, April 11, 2019",6:30 PM – 9:30 PM PDT,$5,"Networking,Business",Los Angeles
https://www.eventbrite.com/e/yacopsae-suppresion-stimulamnt-grin-and-bear-it-guests-tickets-55555633395?aff=ebdssbdestsearch,"YACOPSAE, SUPPRESION, STIMULAMNT, GRIN AND BEAR IT & guests","Sat, June 1, 2019",7:00 PM – 11:59 PM PDT,$20,"Performance,Music",Los Angeles
https://www.eventbrite.com/e/latinas-learn-linkedin-building-your-personal-brand-tickets-59150719394?aff=ebdssbdestsearch,Latinas Learn LinkedIn: Building Your Personal Brand,"Sat, April 20, 2019",10:00 AM – 2:00 PM PDT,$20,"Class,Business",Los Angeles
https://www.eventbrite.com/e/king-trivia-presents-a-marvel-cinematic-universe-themed-event-tickets-58762272539?aff=ebdssbdestsearch,King Trivia Presents: A Marvel Cinematic Universe Themed Event,"Sat, April 20, 2019",1:00 PM – 3:30 PM PDT,$5 – $30,"Game,Film,Media",Los Angeles
https://www.eventbrite.com/e/saturday-all-star-comedy-tickets-57293524474?aff=ebdssbdestsearch,SATURDAY ALL STAR COMEDY,"Sat, April 13, 2019",8:45 PM – 10:45 PM PDT,$15,"Performance,Arts",Los Angeles
https://www.eventbrite.com/e/hawke-media-happy-hour-may-7th-tickets-53981397814?aff=ebdssbdestsearch,Hawke Media Happy Hour - May 7th,"Tue, May 7, 2019",6:00 PM – 8:00 PM PDT,Free,"Networking,Business",Los Angeles
https://www.eventbrite.com/e/elevated-pop-up-tickets-57628063088?aff=ebdssbdestsearch,"""ELEVATED"" Pop-Up","Sat, April 20, 2019",5:00 PM – 7:30 PM PDT,$85 – $115,"Gala,Food,Drink",Los Angeles
https://www.eventbrite.com/e/la-river-native-community-discussion-tickets-57052605880?aff=ebdssbdestsearch,LA River Native Community Discussion,"Sat, June 1, 2019",11:00 AM – 2:00 PM PDT,Free,"Networking,Community",Los Angeles
https://www.eventbrite.com/e/shenseea-live-in-la-hosted-by-juju-tickets-53465716397?aff=ebdssbdestsearch,Shenseea live in LA (hosted by JuJu),"Sat, May 4, 2019",10:00 PM – 3:00 AM PDT,$35 – $350,"Performance,Music",Los Angeles
https://www.eventbrite.com/e/spring-release-wine-tasting-party-local-wines-tickets-59275571831?aff=ebdssbdestsearch,Spring Release & Wine Tasting Party (Local Wines),"Sun, April 28, 2019",12:00 PM – 3:00 PM PDT,$25,"Party,Food,Drink",Los Angeles
https://www.eventbrite.com/e/emerging-infections-response-planning-workshop-tickets-57844049108?aff=ebdssbdestsearch,Emerging Infections Response Planning Workshop,"Tue, April 30, 2019",10:00 AM – 3:00 PM PDT,Free,"Conference,Other",Los Angeles
https://www.eventbrite.com/e/sonny-and-the-sunsets-tickets-55739976771?aff=ebdssbdestsearch,Sonny And The Sunsets,"Thu, May 23, 2019",8:00 PM – 11:59 PM PDT,$12 – $15,"Performance,Music",Los Angeles
https://www.eventbrite.com/e/global-azure-bootcamp-2019-hollywood-tickets-57550503104?aff=ebdssbdestsearch,Global Azure BootCamp 2019: Hollywood,"Sat, April 27, 2019",9:00 AM – 5:00 PM PDT,Free,"Conference,Science,Tech",Los Angeles
https://www.eventbrite.com/e/yallwest-mg-keynote-tickets-58721100392?aff=ebdssbdestsearch,YALLWEST MG KEYNOTE,"Sat, May 4, 2019",1:00 PM – 2:00 PM PDT,$8,"Festival,Arts",Los Angeles
https://www.eventbrite.com/e/safari-hip-hop-reggaeton-tickets-59933830701?aff=ebdssbdestsearch,Safari (Hip-Hop & Reggaeton),"Sat, Apr 13, 2019",9:00 PM – 2:00 AM PDT,$0 – $10,"Party,Music",Los Angeles
https://www.eventbrite.com/e/pug-yoga-adoption-event-tickets-57745015897?aff=ebdssbdestsearch,Pug Yoga & Adoption Event,"Sat, July 27, 2019",10:30 AM – 1:30 PM PDT,$35,"Gala,Charity,Causes",Los Angeles
https://www.eventbrite.com/e/practical-intuition-certificate-training-bootcamp-tickets-54950037040?aff=ebdssbdestsearch,Practical Intuition Certificate Training Bootcamp,"Sat, Jun 1, 2019",10:00 AM – 5:00 PM PDT,$825,"Class,Health",Los Angeles
https://www.eventbrite.com/e/aquarius-tickets-56220973445?aff=ebdssbdestsearch,Aquarius,"Sat, April 20, 2019",7:30 PM – 9:30 PM PDT,$20 – $40,"Performance,Music",Los Angeles
https://www.eventbrite.com/e/industry-experts-from-csu-fullerton-and-dominguez-hills-tickets-58508237714?aff=ebdssbdestsearch,Industry Experts from CSU Fullerton and Dominguez Hills,"Tue, July 9, 2019",5:30 PM – 8:00 PM PDT,$140 – $170,"Networking,Other",Los Angeles
https://www.eventbrite.com/e/childrens-burn-foundation-x-barrys-bootcamp-hustle-for-that-muscle-tickets-55723026071?aff=ebdssbdestsearch,"Children's Burn Foundation x Barry's Bootcamp, Hustle For That Muscle!","Sun, April 14, 2019",2:00 PM – 4:00 PM PDT,$10 – $500,"Class,Sports,Fitness",Los Angeles
https://www.eventbrite.com/e/lets-connect-entertainment-industry-mixer-tickets-47093154894?aff=ebdssbdestsearch,Let's Connect! Entertainment Industry Mixer,"Fri, April 19, 2019",5:00 PM – 8:00 PM PDT,Free,"Networking,Film,Media",Los Angeles
https://www.eventbrite.com/e/the-color-collective-tickets-59490666184?aff=ebdssbdestsearch,THE COLOR COLLECTIVE,"Thu, April 11, 2019",8:00 PM – 9:00 PM PDT,Free,"Performance,Arts",Los Angeles
https://www.eventbrite.com/e/hhm-fan-jam-cole-edition-la-tickets-56733362013?aff=ebdssbdestsearch,HHM Fan Jam Cole Edition LA,"Fri, April 12, 2019",8:00 PM – 10:00 PM PDT,$20 – $25,"Networking,Music",Los Angeles
https://www.eventbrite.com/e/live-band-burlesque-with-the-dollface-dames-tickets-59733410238?aff=ebdssbdestsearch,"""In Her Words: Spotlight on Women Writers in Film & TV”: Kristen Wiig & Ann...","Tue, April 30, 2019",7:30 PM – 10:00 PM PDT,$20,"Screening,Film,Media",Los Angeles
https://www.eventbrite.com/e/go-for-broke-movie-red-carpet-la-premiere-american-legion-hollywood-tickets-59066849537?aff=ebdssbdestsearch,Go For Broke Movie Red Carpet LA Premiere @ American Legion Hollywood,"Tue, April 30, 2019",7:00 PM – 10:00 PM PDT,$50 – $100,"Film,Media",Los Angeles
https://www.eventbrite.com/e/2019-california-school-based-health-conference-advancing-wellness-best-practices-for-the-future-registration-51032865675?aff=ebdssbdestsearch,2019 California School-Based Health Conference: Advancing Wellness & Best P...,"Thu, May 9, 2019",9:00 AM – 5:00 PM PDT,$205 – $310,"Conference,Health",Los Angeles
https://www.eventbrite.com/e/final-pre-opening-yoga-class-soundbath-dinner-with-shanti-hot-yoga-tickets-59841281885?aff=ebdssbdestsearch,"Final Pre-Opening Yoga Class, Soundbath + Dinner with Shanti Hot Yoga","Sat, April 20, 2019",6:15 PM – 10:00 PM PDT,Free,"Class,Health",Los Angeles
https://www.eventbrite.com/e/wishing-on-a-star-tickets-58237623299?aff=ebdssbdestsearch,Wishing on a Star,"Sat, Apr 20, 2019",1:00 PM – 4:00 PM PDT,Free,"Class,Arts",Los Angeles
https://www.eventbrite.com/e/atlas-obscura-society-los-angeles-lock-picking-and-spirit-tasting-tickets-58963127301?aff=ebdssbdestsearch,Atlas Obscura Society Los Angeles: Lock Picking and Spirit Tasting,"Sat, May 4, 2019",10:00 AM – 12:00 PM PDT,$65,"Tour,Hobbies",Los Angeles
https://www.eventbrite.com/e/spring-social-happy-hour-tickets-59642916569?aff=ebdssbdestsearch,Spring Social Happy Hour,"Wed, April 24, 2019",6:30 PM – 8:30 PM PDT,Free,"Networking,Business",Los Angeles
https://www.eventbrite.com/e/drive-to-africa-tickets-58680911185?aff=ebdssbdestsearch,Drive to Africa,"Thu, May 9, 2019",7:00 PM – 9:30 PM PDT,$250 – $500,"Party,Charity,Causes",Los Angeles
https://www.eventbrite.com/e/everyting-spicy-april-12th-2019-los-angeles-ca-tickets-59842500530?aff=ebdssbdestsearch,"Everyting Spicy |April 12th, 2019 | Los Angeles , CA |","Fri, Apr 12, 2019",10:00 PM – 2:00 AM PDT,Free,"Party,Music",Los Angeles
https://www.eventbrite.com/e/community-voices-advocacy-workshop-knowledge-is-power-2019-taller-de-abogacia-de-voces-de-la-registration-58760942561?aff=ebdssbdestsearch,Community Voices Advocacy Workshop: Knowledge is Power 2019 / Taller de Ab...,"Sat, April 20, 2019",9:30 AM – 12:00 PM PDT,Free,"Class,Family,Education",Los Angeles
https://www.eventbrite.com/e/the-mothers-day-celebration-a-buffet-and-live-performance-experience-tickets-59242518969?aff=ebdssbdestsearch,The Mother's Day Celebration - A Buffet and Live Performance Experience,"Sun, May 12, 2019",12:00 PM – 3:00 PM PDT,$35 – $52,"Gala,Music",Los Angeles
https://www.eventbrite.com/e/gig-economy-gig-2-career-may-17-tickets-59463799826?aff=ebdssbdestsearch,GIG ECONOMY: GIG 2 CAREER / May 17,"Fri, May 17, 2019",8:00 AM – 3:00 PM PDT,Free,"Conference,Business",Los Angeles
https://www.eventbrite.com/e/atlas-obscura-society-los-angeles-cat-skeleton-articulation-workshop-tickets-57038497682?aff=ebdssbdestsearch,Atlas Obscura Society Los Angeles: Cat Skeleton Articulation Workshop,"Thu, May 16, 2019",2:15 PM – 5:15 PM PDT,$325,"Tour,Hobbies",Los Angeles
https://www.eventbrite.com/e/eatseehear-outdoor-movie-ferris-buellers-day-off-tickets-57557841052?aff=ebdssbdestsearch,Eat|See|Hear Outdoor Movie: Ferris Bueller's Day Off,"Sat, May 4, 2019",5:30 PM – 11:30 PM PDT,$8 – $21,"Screening,Film,Media",Los Angeles
https://www.eventbrite.com/e/leimert-park-garden-tour-2019-tickets-54442401689?aff=ebdssbdestsearch,Leimert Park Garden Tour 2019,"Sat, May 18, 2019",10:00 AM – 6:30 PM PDT,$15,"Tour,Community",Los Angeles
https://www.eventbrite.com/e/beating-the-odds-womens-empowerment-luncheon-tickets-57476934057?aff=ebdssbdestsearch,Beating The Odds! Women’s Empowerment Luncheon !,"Sat, April 13, 2019",2:00 PM – 6:00 PM PDT,$15 – $25,"Networking,Business",Los Angeles
