user-id,event-id,rating
3060,1898,
3060,2290,
3060,1318,
3060,2224,
3060,1445,
3060,2367,
3060,1437,
3060,1276,
3060,1847,
3060,1622,
3060,2247,
3060,1250,
3060,2455,
3060,2173,
3060,2194,
3060,1534,
3060,2243,
3060,2516,
3061,2413,
3061,1294,
3061,2322,
3061,1321,
3061,2148,
3061,1630,
3061,2019,
3061,1535,
3061,2009,
3061,1999,
3061,1235,
3061,1509,
3061,1618,
3061,2170,
3061,1774,
3061,1286,
3061,2068,
3061,1394,
3061,2314,
3061,1407,
3062,1144,
3062,1572,
3062,2086,
3062,1905,
3062,1915,
3062,2145,
3062,1300,
3062,2316,
3062,1968,
3062,1558,
3062,1059,
3062,1849,
3062,1771,
3062,2397,
3062,2261,
3062,1232,
3062,1709,
3062,2231,
3062,1178,
3062,1660,
3063,2147,
3063,2211,
3063,2112,
3063,2199,
3063,1775,
3063,2361,
3063,1853,
3063,2174,
3063,1975,
3063,1538,
3063,2357,
3063,2063,
3063,1969,
3063,2101,
3063,2476,
3063,2146,
3063,1337,
3063,2367,
3063,2143,
3063,2092,
3064,1041,
3064,2170,
3064,1051,
3064,2182,
3064,2040,
3064,2124,
3064,2174,
3064,1762,
3064,2507,
3064,1347,
3064,1145,
3064,2095,
3064,2304,
3064,2050,
3064,1684,
3064,1158,
3064,1705,
3064,1267,
3064,2358,
3064,2445,
3065,1915,
3065,1130,
3065,2201,
3065,2299,
3065,1599,
3065,1140,
3065,2515,
3065,2414,
3065,1459,
3065,1429,
3065,1063,
3065,1064,
3065,1174,
3065,2047,
3065,2010,
3065,1305,
3065,2494,
3065,1466,
3065,1671,
3065,1640,
3066,1029,
3066,1840,
3066,1549,
3066,1546,
3066,1027,
3066,1654,
3066,1161,
3066,2247,
3066,1940,
3066,1012,
3066,2366,
3066,1688,
3066,1421,
3066,2031,
3066,1209,
3066,1636,
3066,2040,
3066,1025,
3066,2410,
3066,2107,
3067,1707,
3067,1613,
3067,1638,
3067,1569,
3067,1300,
3067,2250,
3067,1361,
3067,1309,
3067,1710,
3067,2012,
3067,1851,
3067,1527,
3067,1373,
3067,1461,
3067,1554,
3067,1209,
3067,1133,
3067,1610,
3067,1674,
3067,2137,
3068,1380,
3068,1317,
3068,1807,
3068,2375,
3068,2104,
3068,1208,
3068,1336,
3068,1454,
3068,1265,
3068,1553,
3068,1098,
3068,1634,
3068,1881,
3068,2220,
3068,2364,
3068,1990,
3068,1375,
3068,1267,
3068,1095,
3068,2387,
3069,1235,
3069,1778,
3069,1927,
3069,1654,
3069,2360,
3069,2229,
3069,2175,
3069,2069,
3069,1113,
3069,1988,
3069,1802,
3069,1310,
3069,1466,
3069,2511,
3069,1772,
3069,1579,
3069,1602,
3069,1740,
3069,2512,
3069,2091,
3070,2110,
3070,1052,
3070,2119,
3070,1267,
3070,2045,
3070,1243,
3070,2361,
3070,1767,
3070,2043,
3070,2012,
3070,1216,
3070,1643,
3070,1124,
3070,1744,
3070,2052,
3070,2493,
3070,2263,
3070,1036,
3070,2060,
3070,1632,
3071,1532,
3071,1469,
3071,1367,
3071,1608,
3071,1668,
3071,1839,
3071,1822,
3071,2412,
3071,1802,
3071,1986,
3071,1355,
3071,1208,
3071,1858,
3071,2329,
3071,1648,
3071,1445,
3071,2350,
3071,2339,
3071,1946,
3071,1448,
3072,1878,
3072,1738,
3072,1232,
3072,1061,
3072,2074,
3072,1616,
3072,1093,
3072,2379,
3072,1594,
3072,1523,
3072,1518,
3072,2137,
3072,1588,
3072,1112,
3072,1902,
3072,2442,
3072,1186,
3072,1666,
3072,1165,
3072,2237,
3073,1691,
3073,2025,
3073,1108,
3073,1566,
3073,1794,
3073,1912,
3073,1884,
3073,2348,
3073,1659,
3073,2282,
3073,2401,
3073,1506,
3073,1064,
3073,1765,
3073,1197,
3073,1117,
3073,1840,
3073,2119,
3073,1883,
3073,1894,
3074,1432,
3074,2463,
3074,1466,
3074,1330,
3074,2078,
3074,1288,
3074,2336,
3074,2184,
3074,1156,
3074,1758,
3074,2100,
3074,1341,
3074,2384,
3074,2442,
3074,2256,
3074,2376,
3074,1973,
3074,2394,
3074,1766,
3074,1936,
3075,1851,
3075,1391,
3075,2391,
3075,1869,
3075,1467,
3075,1070,
3075,2334,
3075,2107,
3075,1441,
3075,2101,
3075,1730,
3075,1124,
3075,1370,
3075,2329,
3075,2373,
3075,2098,
3075,2395,
3075,1005,
3075,1024,
3075,1775,
3076,1622,
3076,1149,
3076,1215,
3076,2352,
3076,2375,
3076,1662,
3076,1357,
3076,2026,
3076,1040,
3076,1506,
3076,1600,
3076,1464,
3076,1559,
3076,1193,
3076,1214,
3076,2419,
3076,1490,
3076,1116,
3076,1942,
3076,2456,
3077,1807,
3077,1776,
3077,2441,
3077,1968,
3077,1097,
3077,1720,
3077,1448,
3077,2253,
3077,1443,
3077,2009,
3077,1724,
3077,2238,
3077,1244,
3077,1858,
3077,1155,
3077,2156,
3077,2232,
3077,1415,
3077,2447,
3077,1177,
3078,1003,
3078,1494,
3078,1120,
3078,2382,
3078,1282,
3078,1507,
3078,1072,
3078,1221,
3078,1878,
3078,1298,
3078,2406,
3078,1108,
3078,1211,
3078,1896,
3078,1672,
3078,1247,
3078,2135,
3078,2199,
3078,1126,
3078,1253,
3079,2076,
3079,2103,
3079,1468,
3079,1320,
3079,1420,
3079,2492,
3079,1494,
3079,1717,
3079,2154,
3079,1412,
3079,1260,
3079,1612,
3079,2131,
3079,1668,
3079,2058,
3079,1499,
3079,2022,
3079,1225,
3079,1913,
3079,1091,
3080,1672,
3080,2022,
3080,1642,
3080,1428,
3080,2463,
3080,2156,
3080,2501,
3080,1743,
3080,1469,
3080,1180,
3080,2221,
3080,1115,
3080,1316,
3080,1106,
3080,1400,
3080,1209,
3080,1360,
3080,2081,
3080,2325,
3080,1655,
3081,2461,
3081,2121,
3081,1221,
3081,2294,
3081,1736,
3081,1441,
3081,2393,
3081,1317,
3081,1372,
3081,1572,
3081,2466,
3081,1417,
3081,2204,
3081,1681,
3081,1624,
3081,1260,
3081,1141,
3081,2272,
3081,1348,
3081,1788,
3082,2163,
3082,2405,
3082,1658,
3082,1353,
3082,2220,
3082,2420,
3082,1820,
3082,1499,
3082,1816,
3082,2400,
3082,1931,
3082,2101,
3082,1185,
3082,2480,
3082,2155,
3082,1313,
3082,2091,
3082,1242,
3082,2426,
3082,2199,
3083,1332,
3083,1709,
3083,2460,
3083,2042,
3083,2331,
3083,1382,
3083,2406,
3083,1517,
3083,1588,
3083,1156,
3083,1283,
3083,1365,
3083,1221,
3083,1613,
3083,1797,
3083,1760,
3083,1665,
3083,1295,
3083,2255,
3083,1288,
3084,1370,
3084,2065,
3084,1900,
3084,2394,
3084,1198,
3084,1261,
3084,2188,
3084,1684,
3084,1475,
3084,1085,
3084,2024,
3084,2331,
3084,1087,
3084,2057,
3084,2001,
3084,2063,
3084,2370,
3084,2462,
3084,2134,
3084,1340,
3085,2129,
3085,2353,
3085,2410,
3085,2055,
3085,1315,
3085,1058,
3085,1497,
3085,1643,
3085,1346,
3085,1259,
3085,2189,
3085,1245,
3085,1426,
3085,1741,
3085,1079,
3085,2494,
3085,1607,
3085,2450,
3085,1924,
3085,2106,
3086,2398,
3086,2513,
3086,2006,
3086,2116,
3086,1348,
3086,2063,
3086,1521,
3086,2090,
3086,2180,
3086,1705,
3086,1440,
3086,1835,
3086,2101,
3086,1090,
3086,2183,
3086,1932,
3086,1642,
3086,2088,
3086,1258,
3086,1970,
3087,1495,
3087,1062,
3087,1191,
3087,2027,
3087,1751,
3087,1604,
3087,2322,
3087,1818,
3087,2272,
3087,1067,
3087,2395,
3087,1159,
3087,2132,
3087,1993,
3087,1635,
3087,1677,
3087,1927,
3087,2289,
3087,1757,
3087,2431,
3088,1886,
3088,2009,
3088,2164,
3088,1839,
3088,1787,
3088,1024,
3088,1841,
3088,1727,
3088,1399,
3088,2053,
3088,1940,
3088,1498,
3088,1788,
3088,1423,
3088,2254,
3088,1289,
3088,2204,
3088,1061,
3088,2427,
3088,1097,
3089,2197,
3089,1413,
3089,1286,
3089,1923,
3089,1697,
3089,1307,
3089,1784,
3089,1200,
3089,1068,
3089,1182,
3089,1677,
3089,2291,
3089,2002,
3089,1169,
3089,2093,
3089,1812,
3089,1873,
3089,1950,
3089,2342,
3089,1582,
3090,1917,
3090,2209,
3090,1986,
3090,1520,
3090,2458,
3090,1593,
3090,1618,
3090,1204,
3090,2459,
3090,2187,
3090,2165,
3090,1924,
3090,1284,
3090,1103,
3090,1635,
3090,2106,
3090,2130,
3090,2409,
3090,2503,
3090,1050,
3091,1877,
3091,1492,
3091,1670,
3091,1592,
3091,1890,
3091,2041,
3091,1570,
3091,1933,
3091,1932,
3091,2279,
3091,2286,
3091,2471,
3091,2177,
3091,1280,
3091,2228,
3091,1911,
3091,1687,
3091,1561,
3091,1309,
3091,1133,
3092,1952,
3092,1714,
3092,1648,
3092,1391,
3092,2463,
3092,1975,
3092,2328,
3092,1032,
3092,1799,
3092,1087,
3092,1359,
3092,1330,
3092,2133,
3092,2179,
3092,1590,
3092,1575,
3092,1814,
3092,1917,
3092,2119,
3092,1610,
3093,1237,
3093,1563,
3093,1231,
3093,1981,
3093,2459,
3093,2184,
3093,1494,
3093,1819,
3093,1254,
3093,1639,
3093,1185,
3093,2064,
3093,2244,
3093,1545,
3093,2398,
3093,1866,
3093,1261,
3093,2238,
3093,1778,
3093,2223,
3094,2171,
3094,1839,
3094,2069,
3094,1949,
3094,1813,
3094,2407,
3094,2209,
3094,2169,
3094,1494,
3094,1379,
3094,1339,
3094,1124,
3094,2446,
3094,1332,
3094,1993,
3094,2433,
3094,2431,
3094,1653,
3094,1378,
3094,1125,
3095,1606,
3095,1482,
3095,1633,
3095,2351,
3095,1649,
3095,1517,
3095,1032,
3095,2213,
3095,1089,
3095,2479,
3095,1397,
3095,1352,
3095,1519,
3095,1160,
3095,1497,
3095,1131,
3095,1360,
3095,1253,
3095,2475,
3095,1252,
3096,1077,
3096,1125,
3096,1188,
3096,1989,
3096,2150,
3096,1728,
3096,2466,
3096,1053,
3096,2044,
3096,1894,
3096,1584,
3096,1803,
3096,1056,
3096,2457,
3096,2412,
3096,1318,
3096,1500,
3096,1593,
3096,1049,
3096,1362,
3097,1698,
3097,1779,
3097,2516,
3097,1446,
3097,1711,
3097,1339,
3097,1756,
3097,1102,
3097,1184,
3097,1878,
3097,1997,
3097,1770,
3097,1557,
3097,1147,
3097,1918,
3097,1201,
3097,1194,
3097,1050,
3097,2306,
3097,2368,
3098,1526,
3098,1869,
3098,2220,
3098,1163,
3098,2402,
3098,1068,
3098,2308,
3098,1060,
3098,1387,
3098,1953,
3098,1126,
3098,1969,
3098,2039,
3098,1695,
3098,1353,
3098,1056,
3098,2007,
3098,2424,
3098,1148,
3098,1615,
3099,1766,
3099,2425,
3099,1609,
3099,2349,
3099,1556,
3099,2341,
3099,1738,
3099,1739,
3099,1505,
3099,1730,
3099,2265,
3099,1224,
3099,1356,
3099,2481,
3099,2048,
3099,2165,
